-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420982
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420982
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420982
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57428,1.36799,2.67833,1.75114,0.420981
-1.05653,0.455208,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05653,0.455208,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05654,0.455207,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05654,0.455207,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05654,0.455208,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05654,0.455207,-1.57427,1.36799,2.67833,1.75114,0.420982
-1.05654,0.455208,-1.57426,1.368,2.67833,1.75114,0.420982
-1.05654,0.455208,-1.57426,1.368,2.67833,1.75114,0.420981
-1.05654,0.455208,-1.57426,1.368,2.67833,1.75114,0.420981
-1.05654,0.455208,-1.57426,1.368,2.67833,1.75114,0.420981
-1.05654,0.455208,-1.57426,1.368,2.67833,1.75114,0.420981
-1.05654,0.455208,-1.57425,1.368,2.67833,1.75114,0.420981
-1.05655,0.455207,-1.57425,1.368,2.67833,1.75114,0.420981
-1.05655,0.455207,-1.57425,1.368,2.67833,1.75114,0.420981
-1.05656,0.455208,-1.57424,1.368,2.67833,1.75114,0.420981
-1.05656,0.455208,-1.57423,1.368,2.67833,1.75114,0.420981
-1.05657,0.455208,-1.57423,1.368,2.67832,1.75114,0.42098
-1.05657,0.455208,-1.57423,1.368,2.67832,1.75114,0.42098
-1.05658,0.455208,-1.57422,1.368,2.67832,1.75114,0.42098
-1.05658,0.455208,-1.57422,1.368,2.67832,1.75114,0.42098
-1.05659,0.455208,-1.5742,1.368,2.67832,1.75114,0.42098
-1.05659,0.455208,-1.5742,1.368,2.67832,1.75114,0.42098
-1.0566,0.455208,-1.57419,1.368,2.67832,1.75114,0.42098
-1.05662,0.455208,-1.57416,1.36801,2.67832,1.75114,0.42098
-1.05663,0.455208,-1.57415,1.36801,2.67832,1.75114,0.420979
-1.05665,0.455208,-1.57413,1.36801,2.67831,1.75114,0.420979
-1.05665,0.455208,-1.57413,1.36801,2.67831,1.75114,0.420979
-1.05668,0.455208,-1.5741,1.36801,2.67831,1.75115,0.420979
-1.05669,0.455208,-1.57409,1.36801,2.67831,1.75115,0.420978
-1.0567,0.455208,-1.57407,1.36801,2.67831,1.75115,0.420976
-1.05674,0.455208,-1.57404,1.36801,2.6783,1.75115,0.420973
-1.05679,0.455209,-1.574,1.36801,2.6783,1.75115,0.420969
-1.0568,0.455209,-1.57398,1.36801,2.67829,1.75115,0.420967
-1.05684,0.455209,-1.57394,1.36801,2.67829,1.75115,0.420963
-1.05686,0.45521,-1.57393,1.36801,2.67829,1.75116,0.42096
-1.05688,0.45521,-1.57391,1.36801,2.67829,1.75116,0.420958
-1.0569,0.45521,-1.57389,1.36802,2.67829,1.75116,0.420956
-1.05695,0.45521,-1.57385,1.36802,2.67829,1.75116,0.420953
-1.05695,0.45521,-1.57385,1.36802,2.67829,1.75116,0.420953
-1.05705,0.455211,-1.57377,1.36802,2.67828,1.75117,0.42095
-1.05707,0.455211,-1.57375,1.36802,2.67828,1.75117,0.420949
-1.05713,0.455211,-1.5737,1.36802,2.67827,1.75117,0.420947
-1.05713,0.455211,-1.5737,1.36802,2.67827,1.75117,0.420947
-1.05719,0.455212,-1.57366,1.36802,2.67825,1.75118,0.420945
-1.05725,0.455212,-1.57361,1.36802,2.67824,1.75118,0.420942
-1.05725,0.455212,-1.57361,1.36802,2.67824,1.75118,0.420942
-1.05728,0.455212,-1.57359,1.36802,2.67823,1.75118,0.420941
-1.05728,0.455212,-1.57359,1.36802,2.67823,1.75118,0.420941
-1.05731,0.455213,-1.57357,1.36802,2.67822,1.75119,0.42094
-1.05741,0.455217,-1.57349,1.36802,2.67819,1.75119,0.420936
-1.05745,0.455218,-1.57347,1.36802,2.67818,1.7512,0.420934
-1.05752,0.455221,-1.57342,1.36802,2.67816,1.7512,0.420927
-1.05756,0.455222,-1.5734,1.36801,2.67815,1.7512,0.420922
-1.0576,0.455223,-1.57337,1.36801,2.67814,1.7512,0.420916
-1.05768,0.455227,-1.57332,1.36801,2.67811,1.75121,0.420901
-1.05768,0.455227,-1.57332,1.36801,2.67811,1.75121,0.420901
-1.05776,0.455233,-1.57328,1.36801,2.67809,1.75121,0.420881
-1.0578,0.455236,-1.57326,1.36801,2.67808,1.75121,0.42087
-1.05793,0.455247,-1.57319,1.368,2.67805,1.75121,0.420834
-1.05797,0.455251,-1.57317,1.368,2.67804,1.75122,0.420821
-1.05801,0.455255,-1.57315,1.368,2.67803,1.75122,0.420807
-1.05805,0.45526,-1.57313,1.368,2.67802,1.75122,0.420793
-1.05827,0.455284,-1.57303,1.36799,2.67797,1.75122,0.420717
-1.05839,0.455301,-1.57298,1.36798,2.67794,1.75123,0.420671
-1.05844,0.455307,-1.57296,1.36798,2.67793,1.75123,0.420655
-1.05848,0.455313,-1.57295,1.36798,2.67792,1.75123,0.42064
-1.05857,0.455325,-1.57292,1.36798,2.6779,1.75123,0.420609
-1.05857,0.455325,-1.57292,1.36798,2.6779,1.75123,0.420609
-1.05866,0.455337,-1.57288,1.36797,2.67788,1.75124,0.420579
-1.05866,0.455337,-1.57288,1.36797,2.67788,1.75124,0.420579
