#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,ROSTime
1,NDI-MF2 s/n:3BAA9000,158,Port:10,0,Enabled,0.118553,0.625785,-0.000296093,-0.770933,16.625,18.4224,-188.627,0.0503878,0,1685020970,732098735
1,NDI-MF2 s/n:3BAA9000,166,Port:10,0,Enabled,0.118517,0.625816,-0.000319965,-0.770914,16.6288,18.423,-188.628,0.0503063,0,1685020970,757065757
1,NDI-MF2 s/n:3BAA9000,174,Port:10,0,Enabled,0.118481,0.625847,-0.000344104,-0.770895,16.6329,18.4235,-188.629,0.0502154,0,1685020970,782011084
1,NDI-MF2 s/n:3BAA9000,182,Port:10,0,Enabled,0.118475,0.625817,-0.000305719,-0.770919,16.6268,18.4293,-188.629,0.0502623,0,1685020970,807161259
1,NDI-MF2 s/n:3BAA9000,190,Port:10,0,Enabled,0.118443,0.625841,-0.000327679,-0.770905,16.6288,18.4299,-188.629,0.0499066,0,1685020970,832065578
1,NDI-MF2 s/n:3BAA9000,198,Port:10,0,Enabled,0.118459,0.625848,-0.0003202,-0.770897,16.6327,18.4289,-188.632,0.0498985,0,1685020970,857052504
1,NDI-MF2 s/n:3BAA9000,206,Port:10,0,Enabled,0.118459,0.625841,-0.000306823,-0.770903,16.6328,18.4276,-188.63,0.0498492,0,1685020970,881981108
1,NDI-MF2 s/n:3BAA9000,214,Port:10,0,Enabled,0.118426,0.625859,-0.000323049,-0.770893,16.6351,18.427,-188.629,0.0494812,0,1685020970,907029775
1,NDI-MF2 s/n:3BAA9000,222,Port:10,0,Enabled,0.118432,0.625865,-0.000347018,-0.770888,16.6363,18.4238,-188.63,0.0494815,0,1685020970,931031592
1,NDI-MF2 s/n:3BAA9000,230,Port:10,0,Enabled,0.11837,0.625897,-0.000388324,-0.770871,16.6384,18.4258,-188.632,0.0494125,0,1685020970,956080734
1,NDI-MF2 s/n:3BAA9000,238,Port:10,0,Enabled,0.118379,0.625889,-0.000395908,-0.770876,16.6364,18.4231,-188.632,0.0489934,0,1685020970,981074972
1,NDI-MF2 s/n:3BAA9000,246,Port:10,0,Enabled,0.118416,0.625903,-0.000423038,-0.770859,16.6409,18.4146,-188.636,0.0491382,0,1685020971,7012535
1,NDI-MF2 s/n:3BAA9000,254,Port:10,0,Enabled,0.118416,0.625897,-0.000430578,-0.770863,16.6415,18.4125,-188.641,0.0491701,0,1685020971,31037649
1,NDI-MF2 s/n:3BAA9000,262,Port:10,0,Enabled,0.1184,0.62591,-0.00043636,-0.770855,16.6433,18.4137,-188.642,0.0491744,0,1685020971,56034483
