#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,ROSTime
1,NDI-MF2 s/n:3BAA9000,158,Port:10,0,Enabled,0.122884,0.616326,-0.0349093,-0.777061,15.1371,12.8964,-189.206,0.049487,0,1685105475,278509048
1,NDI-MF2 s/n:3BAA9000,166,Port:10,0,Enabled,0.122887,0.61632,-0.034887,-0.777065,15.1365,12.8984,-189.201,0.0495557,0,1685105475,303464832
1,NDI-MF2 s/n:3BAA9000,174,Port:10,0,Enabled,0.122915,0.61633,-0.0349169,-0.777052,15.1388,12.8912,-189.194,0.0492081,0,1685105475,328518614
1,NDI-MF2 s/n:3BAA9000,182,Port:10,0,Enabled,0.122924,0.616346,-0.0348998,-0.777039,15.1413,12.8917,-189.195,0.0491789,0,1685105475,353523216
1,NDI-MF2 s/n:3BAA9000,190,Port:10,0,Enabled,0.122899,0.616344,-0.0348868,-0.777045,15.1405,12.8952,-189.197,0.0493079,0,1685105475,378444068
1,NDI-MF2 s/n:3BAA9000,198,Port:10,0,Enabled,0.122892,0.616349,-0.034897,-0.777042,15.1398,12.8937,-189.194,0.0491749,0,1685105475,403618654
1,NDI-MF2 s/n:3BAA9000,206,Port:10,0,Enabled,0.122894,0.616378,-0.034881,-0.777018,15.1472,12.8959,-189.192,0.0491312,0,1685105475,428509380
1,NDI-MF2 s/n:3BAA9000,214,Port:10,0,Enabled,0.122931,0.616351,-0.0348772,-0.777034,15.1429,12.8914,-189.191,0.0492063,0,1685105475,453576066
1,NDI-MF2 s/n:3BAA9000,222,Port:10,0,Enabled,0.122948,0.616344,-0.0348519,-0.777039,15.1431,12.8929,-189.191,0.0493334,0,1685105475,478440745
1,NDI-MF2 s/n:3BAA9000,230,Port:10,0,Enabled,0.122946,0.616355,-0.0348264,-0.777032,15.1449,12.8975,-189.194,0.0492857,0,1685105475,503489679
1,NDI-MF2 s/n:3BAA9000,238,Port:10,0,Enabled,0.122947,0.616378,-0.0348234,-0.777013,15.1488,12.8974,-189.192,0.0489326,0,1685105475,528614816
1,NDI-MF2 s/n:3BAA9000,246,Port:10,0,Enabled,0.122929,0.61638,-0.0348526,-0.777014,15.1472,12.8951,-189.197,0.0490522,0,1685105475,553456882
1,NDI-MF2 s/n:3BAA9000,254,Port:10,0,Enabled,0.122902,0.616395,-0.0348992,-0.777005,15.1482,12.8931,-189.198,0.0491258,0,1685105475,578481942
1,NDI-MF2 s/n:3BAA9000,262,Port:10,0,Enabled,0.122849,0.616409,-0.0349185,-0.777001,15.1475,12.8987,-189.203,0.0487823,0,1685105475,603422135
1,NDI-MF2 s/n:3BAA9000,270,Port:10,0,Enabled,0.122862,0.616385,-0.0348935,-0.777018,15.143,12.9013,-189.201,0.048865,0,1685105475,628437949
1,NDI-MF2 s/n:3BAA9000,278,Port:10,0,Enabled,0.122847,0.616382,-0.0348873,-0.777023,15.1409,12.9055,-189.203,0.0487691,0,1685105475,653509343
1,NDI-MF2 s/n:3BAA9000,286,Port:10,0,Enabled,0.122889,0.616339,-0.0348762,-0.777051,15.135,12.9005,-189.197,0.0493006,0,1685105475,678397873
1,NDI-MF2 s/n:3BAA9000,294,Port:10,0,Enabled,0.122853,0.616374,-0.0349268,-0.777027,15.1387,12.8999,-189.199,0.0489245,0,1685105475,703417692
1,NDI-MF2 s/n:3BAA9000,302,Port:10,0,Enabled,0.122836,0.616366,-0.0349035,-0.777037,15.1361,12.904,-189.201,0.0490109,0,1685105475,728480698
1,NDI-MF2 s/n:3BAA9000,310,Port:10,0,Enabled,0.122836,0.616359,-0.0348935,-0.777043,15.1357,12.9034,-189.199,0.0494662,0,1685105475,753388782
1,NDI-MF2 s/n:3BAA9000,318,Port:10,0,Enabled,0.122845,0.61636,-0.0348871,-0.77704,15.1378,12.9039,-189.201,0.0494202,0,1685105475,778373535
1,NDI-MF2 s/n:3BAA9000,326,Port:10,0,Enabled,0.122871,0.616356,-0.0348796,-0.77704,15.1382,12.9038,-189.202,0.0494959,0,1685105475,803397568
1,NDI-MF2 s/n:3BAA9000,334,Port:10,0,Enabled,0.122838,0.616379,-0.0348896,-0.777027,15.1417,12.907,-189.201,0.0494565,0,1685105475,828439694
1,NDI-MF2 s/n:3BAA9000,342,Port:10,0,Enabled,0.122865,0.616371,-0.0348785,-0.777029,15.1423,12.9052,-189.197,0.0491684,0,1685105475,853456656
1,NDI-MF2 s/n:3BAA9000,350,Port:10,0,Enabled,0.122831,0.616376,-0.0349179,-0.777029,15.1422,12.9027,-189.198,0.049276,0,1685105475,878403127
1,NDI-MF2 s/n:3BAA9000,358,Port:10,0,Enabled,0.122825,0.616409,-0.0349522,-0.777002,15.1486,12.8979,-189.196,0.0488665,0,1685105475,903472532
1,NDI-MF2 s/n:3BAA9000,366,Port:10,0,Enabled,0.122864,0.616381,-0.0349118,-0.77702,15.1448,12.898,-189.194,0.0487329,0,1685105475,928466161
