ROS Seconds,ROS Nanoseconds,X,Y,Z,Rx0,Rx1,Rx2,Ry0,Ry1,Ry2,Rz0,Rz1,Rz2
1685102268,366024799,16.73,6.51325,-205.172,-0.23102,-0.227973,-0.945864,0.132907,-0.970443,0.201435,-0.963828,-0.0791766,0.25449
1685102268,391042274,16.7344,6.50828,-205.172,-0.23096,-0.228018,-0.945868,0.132881,-0.970434,0.201493,-0.963847,-0.0791508,0.254432
1685102268,416060417,16.7373,6.50766,-205.168,-0.23093,-0.228006,-0.945878,0.132841,-0.97044,0.201494,-0.96386,-0.0791205,0.254394
1685102268,441007979,16.7365,6.5096,-205.167,-0.230944,-0.227981,-0.94588,0.132906,-0.97044,0.201451,-0.963847,-0.0791894,0.254418
1685102268,465976018,16.7379,6.51292,-205.169,-0.230914,-0.227957,-0.945894,0.132898,-0.970445,0.20143,-0.963856,-0.0791946,0.254386
1685102268,491010168,16.7393,6.50938,-205.163,-0.230885,-0.227968,-0.945899,0.132766,-0.970453,0.201479,-0.963881,-0.0790644,0.254331
1685102268,516012810,16.7406,6.50348,-205.16,-0.230879,-0.227996,-0.945893,0.132708,-0.970452,0.201523,-0.96389,-0.0790001,0.254314
1685102268,541011010,16.7423,6.49733,-205.157,-0.230875,-0.228026,-0.945886,0.132651,-0.97045,0.201569,-0.963898,-0.0789358,0.254301
1685102268,565962595,16.7446,6.50086,-205.154,-0.230827,-0.227992,-0.945907,0.132609,-0.97046,0.20155,-0.963917,-0.0789121,0.254244
1685102268,590904635,16.7392,6.49786,-205.148,-0.230906,-0.228012,-0.945883,0.132626,-0.970456,0.201559,-0.963895,-0.0789072,0.254326
1685102268,615951359,16.7415,6.49369,-205.149,-0.230882,-0.228041,-0.945881,0.132659,-0.970446,0.201582,-0.963896,-0.0789378,0.254311
1685102268,640925090,16.7412,6.487,-205.151,-0.230871,-0.2281,-0.945871,0.132657,-0.970434,0.201644,-0.9639,-0.0789226,0.254307
1685102268,665903918,16.7416,6.49751,-205.156,-0.230891,-0.227994,-0.94589,0.13266,-0.970456,0.201534,-0.963894,-0.0789497,0.254316
1685102268,690934134,16.7422,6.49789,-205.154,-0.230876,-0.227987,-0.945896,0.132587,-0.970464,0.201546,-0.963908,-0.0788813,0.254286
1685102268,715882605,16.7441,6.49414,-205.155,-0.230864,-0.228003,-0.945895,0.132502,-0.970467,0.201587,-0.963922,-0.0787937,0.254258
1685102268,740876731,16.7397,6.48975,-205.152,-0.230944,-0.228055,-0.945862,0.132644,-0.970446,0.201596,-0.963883,-0.0789054,0.254369
1685102268,765881218,16.7434,6.4972,-205.156,-0.230889,-0.227995,-0.94589,0.13266,-0.970456,0.201534,-0.963894,-0.0789495,0.254313
1685102268,790884424,16.7471,6.49799,-205.158,-0.230849,-0.227995,-0.9459,0.132625,-0.970458,0.201547,-0.963909,-0.0789225,0.254268
1685102268,815911767,16.7529,6.49656,-205.161,-0.230771,-0.227993,-0.945919,0.132466,-0.97047,0.201594,-0.963948,-0.0787807,0.254156
1685102268,840823461,16.7585,6.50001,-205.16,-0.230706,-0.227959,-0.945944,0.132467,-0.970476,0.201564,-0.963965,-0.0788038,0.254093
1685102268,865861483,16.7532,6.50164,-205.158,-0.230762,-0.227957,-0.945931,0.13248,-0.970477,0.201553,-0.963949,-0.0788062,0.254149
1685102268,890873143,16.7545,6.50378,-205.161,-0.230742,-0.227922,-0.945944,0.132447,-0.970487,0.201528,-0.963959,-0.0787859,0.254121
1685102268,915820862,16.7547,6.50714,-205.159,-0.230736,-0.227901,-0.945951,0.132442,-0.970491,0.201508,-0.963962,-0.0787881,0.254114
1685102268,940785053,16.7615,6.50773,-205.158,-0.230662,-0.227882,-0.945973,0.132358,-0.970501,0.201518,-0.96399,-0.0787243,0.254019
1685102268,965777842,16.7632,6.50494,-205.158,-0.230638,-0.227907,-0.945973,0.132389,-0.970493,0.201537,-0.963991,-0.0787543,0.254006
1685102268,990827077,16.7598,6.50622,-205.16,-0.230679,-0.227871,-0.945972,0.132407,-0.9705,0.201491,-0.96398,-0.0787735,0.254046
1685102269,15776067,16.7595,6.5043,-205.159,-0.230697,-0.227897,-0.945962,0.132406,-0.970495,0.201517,-0.963976,-0.0787612,0.254068
1685102269,40743462,16.7561,6.50821,-205.157,-0.230728,-0.227853,-0.945964,0.132344,-0.970509,0.201486,-0.963977,-0.0787037,0.25408
1685102269,65749946,16.7573,6.5071,-205.156,-0.23072,-0.227853,-0.945966,0.132349,-0.970509,0.201485,-0.963977,-0.0787105,0.254072
1685102269,90842158,16.7526,6.51505,-205.158,-0.230777,-0.227775,-0.945971,0.132399,-0.970522,0.201387,-0.963957,-0.0787703,0.254132
1685102269,114832132,16.7548,6.51594,-205.156,-0.230766,-0.227761,-0.945977,0.13245,-0.970521,0.20136,-0.963953,-0.0788271,0.254132
1685102269,139826738,16.7513,6.51519,-205.154,-0.230797,-0.227766,-0.945969,0.132408,-0.970524,0.201374,-0.963952,-0.0787769,0.254154
1685102269,165757379,16.7423,6.51482,-205.145,-0.230923,-0.227765,-0.945938,0.132516,-0.970518,0.201334,-0.963906,-0.0788593,0.254298
1685102269,189903751,16.745,6.51267,-205.15,-0.230876,-0.22777,-0.945948,0.132441,-0.970522,0.201363,-0.963927,-0.0787921,0.254236
1685102269,214836830,16.7453,6.51571,-205.156,-0.230867,-0.227735,-0.945959,0.132368,-0.970535,0.201346,-0.96394,-0.0787304,0.254211
1685102269,239742936,16.7437,6.52196,-205.158,-0.230884,-0.227669,-0.945969,0.132418,-0.970545,0.201265,-0.963928,-0.0787945,0.25423
1685102269,264801343,16.7435,6.52087,-205.156,-0.230881,-0.227666,-0.945972,0.13243,-0.970545,0.201258,-0.963928,-0.0788088,0.254231
1685102269,289814481,16.7445,6.51925,-205.157,-0.230876,-0.227663,-0.945974,0.132448,-0.970544,0.201251,-0.963927,-0.0788283,0.25423
1685102269,314796556,16.7488,6.52701,-205.155,-0.230852,-0.227599,-0.945995,0.132472,-0.970555,0.201181,-0.963929,-0.0788748,0.254206
1685102269,339742779,16.75,6.52782,-205.153,-0.230849,-0.227578,-0.946002,0.132433,-0.970563,0.20117,-0.963936,-0.0788422,0.254194
1685102269,364710537,16.7478,6.51913,-205.152,-0.230881,-0.227678,-0.945969,0.132535,-0.970534,0.201243,-0.963914,-0.0789112,0.254255
1685102269,389713086,16.7475,6.51363,-205.152,-0.230901,-0.22774,-0.94595,0.132669,-0.97051,0.201269,-0.963891,-0.0790242,0.254308
1685102269,414772780,16.7511,6.51373,-205.156,-0.230809,-0.227693,-0.945983,0.132367,-0.970543,0.201309,-0.963954,-0.0787529,0.254149
1685102269,439684579,16.7442,6.51862,-205.154,-0.230903,-0.227652,-0.945969,0.132496,-0.970543,0.201224,-0.963913,-0.0788735,0.254263
1685102269,464717358,16.7461,6.51595,-205.155,-0.230888,-0.227677,-0.945968,0.13249,-0.970538,0.201253,-0.963918,-0.078864,0.254251
1685102269,489727075,16.7478,6.51262,-205.148,-0.230879,-0.227708,-0.945962,0.132517,-0.970529,0.201279,-0.963916,-0.0788845,0.25425
1685102269,514667660,16.7488,6.5114,-205.145,-0.230868,-0.227724,-0.945961,0.132455,-0.97053,0.201312,-0.963927,-0.0788207,0.254228
1685102269,539750164,16.7507,6.50981,-205.144,-0.230843,-0.227739,-0.945964,0.13244,-0.970528,0.201333,-0.963936,-0.0788066,0.254203
1685102269,564881845,16.7479,6.51056,-205.15,-0.230891,-0.227727,-0.945954,0.132468,-0.970529,0.20131,-0.96392,-0.0788283,0.254252
1685102269,589700126,16.7459,6.51317,-205.152,-0.23092,-0.227686,-0.945957,0.132466,-0.970538,0.201266,-0.963913,-0.0788308,0.254276
1685102269,614650233,16.748,6.5122,-205.148,-0.230881,-0.227674,-0.945971,0.13235,-0.97055,0.201288,-0.96394,-0.078725,0.254218
1685102269,639719464,16.7435,6.51754,-205.152,-0.230928,-0.22763,-0.945969,0.132348,-0.97056,0.201239,-0.963928,-0.078725,0.254257
1685102269,664723887,16.7471,6.51919,-205.151,-0.230905,-0.227604,-0.945981,0.132349,-0.970565,0.201214,-0.963933,-0.0787379,0.254232
1685102269,689737823,16.7499,6.5153,-205.151,-0.230868,-0.227636,-0.945983,0.132279,-0.970563,0.201269,-0.963953,-0.0786667,0.254186
1685102269,714694079,16.7538,6.5197,-205.149,-0.230835,-0.227581,-0.946003,0.132187,-0.970582,0.201239,-0.963972,-0.0785968,0.254128
1685102269,739606230,16.7536,6.523,-205.15,-0.230854,-0.227535,-0.94601,0.132187,-0.970592,0.20119,-0.963967,-0.0786043,0.254143
1685102269,764585153,16.7558,6.52627,-205.157,-0.23084,-0.227501,-0.946022,0.132302,-0.97059,0.201126,-0.963956,-0.0787326,0.254151
1685102269,789530431,16.7559,6.52545,-205.155,-0.230831,-0.227502,-0.946023,0.132258,-0.970593,0.201139,-0.963963,-0.0786898,0.254133
1685102269,814530037,16.7522,6.52951,-205.156,-0.230853,-0.227445,-0.946032,0.132206,-0.97061,0.201093,-0.963965,-0.0786479,0.254138
1685102269,839628732,16.7485,6.5338,-205.157,-0.230876,-0.227389,-0.94604,0.132156,-0.970626,0.201046,-0.963967,-0.0786074,0.254147
1685102269,864615231,16.757,6.52907,-205.16,-0.230823,-0.227451,-0.946038,0.132265,-0.970603,0.201086,-0.963965,-0.0787118,0.254123
1685102269,889576512,16.7609,6.52413,-205.163,-0.230807,-0.227506,-0.946029,0.132365,-0.970583,0.201117,-0.963955,-0.0788011,0.254134
1685102269,914535719,16.7601,6.52519,-205.167,-0.230786,-0.227506,-0.946034,0.132339,-0.970585,0.201126,-0.963964,-0.07878,0.254109
1685102269,939483244,16.7556,6.52879,-205.166,-0.230843,-0.227485,-0.946025,0.132382,-0.970587,0.201088,-0.963944,-0.0788166,0.25417
1685102269,964473000,16.7513,6.53263,-205.166,-0.230897,-0.227464,-0.946017,0.132426,-0.970588,0.201051,-0.963925,-0.0788555,0.254229
1685102269,989561510,16.7534,6.53172,-205.168,-0.230864,-0.22745,-0.946028,0.132357,-0.970597,0.201058,-0.963942,-0.078796,0.254183
1685102270,14530270,16.7578,6.52932,-205.17,-0.23082,-0.227451,-0.946039,0.132305,-0.9706,0.201076,-0.963961,-0.0787534,0.254129
1685102270,39457183,16.7587,6.52651,-205.17,-0.230802,-0.227483,-0.946035,0.132358,-0.970588,0.201096,-0.963957,-0.0788018,0.254123
1685102270,64451245,16.7618,6.53056,-205.171,-0.230767,-0.227442,-0.946054,0.132332,-0.970599,0.201063,-0.963969,-0.0787946,0.254083
1685102270,89546907,16.7626,6.53356,-205.165,-0.230755,-0.227417,-0.946063,0.132258,-0.97061,0.201059,-0.963983,-0.0787284,0.254053
1685102270,114440767,16.7641,6.52654,-205.172,-0.230742,-0.227479,-0.94605,0.13236,-0.970588,0.201096,-0.96397,-0.078818,0.254065
1685102270,139437501,16.7604,6.53046,-205.175,-0.230769,-0.227457,-0.94605,0.132387,-0.970591,0.201064,-0.963961,-0.0788451,0.254096
1685102270,164446465,16.7583,6.53055,-205.172,-0.230796,-0.227485,-0.946036,0.132448,-0.970581,0.201075,-0.963946,-0.078893,0.254137
1685102270,189439206,16.7655,6.5214,-205.173,-0.230717,-0.227539,-0.946042,0.132472,-0.970566,0.201131,-0.963961,-0.0789199,0.254069
1685102270,214362756,16.7662,6.51974,-205.172,-0.23069,-0.227556,-0.946044,0.1324,-0.970567,0.201169,-0.963977,-0.078849,0.254027
1685102270,239378261,16.7584,6.51998,-205.175,-0.230767,-0.227578,-0.946021,0.132547,-0.970552,0.201147,-0.963939,-0.0789741,0.254137
1685102270,264400433,16.7557,6.52739,-205.178,-0.230792,-0.227531,-0.946027,0.132546,-0.970563,0.201097,-0.963934,-0.0789799,0.254158
1685102270,289370501,16.756,6.5223,-205.176,-0.230787,-0.227581,-0.946016,0.132491,-0.970556,0.201163,-0.963943,-0.0789117,0.254148
1685102270,314377213,16.7559,6.52008,-205.177,-0.230789,-0.227603,-0.94601,0.132475,-0.970553,0.201189,-0.963944,-0.07889,0.254146
1685102270,339440301,16.7531,6.51855,-205.182,-0.230813,-0.22764,-0.945995,0.132558,-0.970539,0.201204,-0.963927,-0.0789579,0.254191
1685102270,364439304,16.747,6.51775,-205.185,-0.23085,-0.227644,-0.945984,0.132556,-0.970539,0.201205,-0.963918,-0.0789477,0.254225
1685102270,389365756,16.7448,6.52167,-205.184,-0.230875,-0.227611,-0.945986,0.132593,-0.970543,0.20116,-0.963907,-0.0789881,0.254253
1685102270,414294052,16.7465,6.52269,-205.192,-0.230826,-0.227592,-0.946003,0.132371,-0.970564,0.201203,-0.96395,-0.0787803,0.25416
1685102270,439309338,16.7479,6.52893,-205.19,-0.23083,-0.227539,-0.946015,0.132432,-0.970571,0.201132,-0.963939,-0.0788555,0.25417
1685102270,464280981,16.7472,6.52441,-205.185,-0.230855,-0.227599,-0.945995,0.132571,-0.970547,0.201155,-0.963915,-0.0789735,0.25423
1685102270,489303028,16.751,6.52213,-205.188,-0.230788,-0.227616,-0.946007,0.132452,-0.970552,0.201208,-0.963947,-0.0788641,0.254141
1685102270,514239916,16.7521,6.52423,-205.186,-0.230772,-0.227596,-0.946016,0.13246,-0.970555,0.201188,-0.963951,-0.0788807,0.254127
1685102270,539210489,16.7529,6.52428,-205.186,-0.230761,-0.227614,-0.946013,0.1325,-0.970548,0.201196,-0.963947,-0.0789188,0.254124
1685102270,564303637,16.7512,6.52743,-205.193,-0.230766,-0.227598,-0.946016,0.132567,-0.970546,0.201162,-0.963936,-0.0789896,0.25414
1685102270,589263390,16.7499,6.53236,-205.19,-0.23079,-0.227572,-0.946017,0.132618,-0.970548,0.20112,-0.963924,-0.0790419,0.254174
1685102270,614230042,16.7484,6.52828,-205.192,-0.230771,-0.227608,-0.946012,0.132555,-0.970545,0.201175,-0.963936,-0.0789734,0.254143
1685102270,638266283,16.7465,6.52957,-205.195,-0.230808,-0.227613,-0.946003,0.132619,-0.970539,0.20116,-0.96392,-0.0790287,0.254196
1685102270,663233770,16.743,6.52441,-205.187,-0.230842,-0.227656,-0.945983,0.132669,-0.970527,0.201188,-0.963904,-0.0790599,0.25424
1685102270,688223928,16.7423,6.52352,-205.186,-0.230862,-0.227662,-0.945978,0.132679,-0.970525,0.20119,-0.963898,-0.0790639,0.254264
1685102270,713177974,16.7383,6.52709,-205.187,-0.230884,-0.227634,-0.945979,0.132644,-0.970534,0.201168,-0.963898,-0.0790322,0.254276
1685102270,738220933,16.7411,6.52694,-205.186,-0.230874,-0.227624,-0.945984,0.132669,-0.970534,0.201152,-0.963897,-0.0790614,0.254272
1685102270,763186209,16.7342,6.52098,-205.179,-0.23097,-0.227701,-0.945942,0.132819,-0.970507,0.201184,-0.963853,-0.079172,0.254401
1685102270,788184543,16.7317,6.51827,-205.184,-0.23098,-0.227714,-0.945937,0.132735,-0.970512,0.201219,-0.963863,-0.079081,0.254396
1685102270,813216028,16.7325,6.50783,-205.178,-0.230978,-0.227801,-0.945915,0.132746,-0.970492,0.201306,-0.963861,-0.0790697,0.254402
1685102270,838181504,16.7325,6.50098,-205.178,-0.230993,-0.227862,-0.945897,0.132785,-0.970476,0.201356,-0.963852,-0.0790891,0.254429
1685102270,863203209,16.7316,6.50344,-205.175,-0.231047,-0.227854,-0.945886,0.132893,-0.97047,0.201315,-0.963824,-0.0791877,0.254505
1685102270,888158609,16.7369,6.49961,-205.177,-0.230966,-0.227874,-0.945901,0.132785,-0.970473,0.201371,-0.963859,-0.0790915,0.254406
1685102270,913196836,16.7341,6.49995,-205.178,-0.231016,-0.227893,-0.945885,0.132877,-0.970462,0.201362,-0.963835,-0.079168,0.254477
1685102270,938212421,16.7286,6.49931,-205.176,-0.231078,-0.227909,-0.945865,0.132952,-0.970454,0.201353,-0.963809,-0.0792268,0.254552
1685102270,963150120,16.733,6.49882,-205.176,-0.231045,-0.227931,-0.945868,0.132951,-0.970449,0.201378,-0.963817,-0.0792262,0.254521
1685102270,988133898,16.7333,6.49598,-205.18,-0.23102,-0.227957,-0.945868,0.132869,-0.970449,0.20143,-0.963834,-0.0791421,0.254483
1685102271,13111757,16.7351,6.50044,-205.185,-0.231026,-0.227922,-0.945876,0.133004,-0.970446,0.201357,-0.963815,-0.0792865,0.254516
1685102271,38117537,16.7395,6.49493,-205.181,-0.230992,-0.228005,-0.945864,0.133127,-0.970418,0.201413,-0.963806,-0.0793947,0.254515
1685102271,63100069,16.7401,6.50049,-205.181,-0.230989,-0.227944,-0.945879,0.133043,-0.970437,0.201372,-0.963818,-0.0793278,0.254488
1685102271,88107261,16.7397,6.50506,-205.181,-0.230953,-0.22792,-0.945893,0.132957,-0.970449,0.201374,-0.963838,-0.0792554,0.254432
1685102271,113086039,16.7382,6.50458,-205.179,-0.230965,-0.227934,-0.945887,0.132964,-0.970446,0.201385,-0.963834,-0.0792563,0.254447
1685102271,138083293,16.7371,6.5063,-205.185,-0.23098,-0.227936,-0.945883,0.133015,-0.970441,0.201372,-0.963824,-0.0793036,0.254473
1685102271,163135924,16.7386,6.51283,-205.191,-0.230977,-0.227872,-0.945899,0.133032,-0.970453,0.201303,-0.963822,-0.0793381,0.254466
1685102271,188093006,16.7527,6.50473,-205.205,-0.230866,-0.227902,-0.945919,0.132906,-0.970455,0.201375,-0.963866,-0.0792277,0.254336
1685102271,213044690,16.7457,6.49735,-205.232,-0.231089,-0.227808,-0.945886,0.132958,-0.970475,0.201247,-0.963804,-0.0792575,0.254553
1685102271,238074367,16.7481,6.48787,-205.287,-0.231235,-0.227646,-0.945889,0.132813,-0.970524,0.201106,-0.963789,-0.0791239,0.254652
1685102271,263035423,16.8526,6.17455,-205.469,-0.231659,-0.226826,-0.945985,0.132522,-0.970729,0.200307,-0.96373,-0.0789602,0.254941
1685102271,288177416,16.6177,6.38675,-206.166,-0.233328,-0.22569,-0.945846,0.132518,-0.970998,0.199001,-0.963327,-0.0789092,0.256472
1685102271,313050374,16.514,6.31256,-206.468,-0.233873,-0.225448,-0.945768,0.132591,-0.971053,0.198687,-0.963184,-0.0789327,0.256997
1685102271,337989722,16.4285,6.19901,-206.848,-0.23435,-0.225616,-0.94561,0.132693,-0.971017,0.198792,-0.963054,-0.0788883,0.257497
1685102271,363116327,16.3614,6.09984,-207.284,-0.23429,-0.225667,-0.945612,0.133302,-0.970955,0.198687,-0.962984,-0.0795021,0.257566
1685102271,388073018,16.2836,6.1247,-207.613,-0.234343,-0.225473,-0.945646,0.132565,-0.971058,0.19868,-0.963074,-0.0787998,0.257451
1685102271,412960600,16.2864,6.16073,-207.963,-0.235166,-0.224519,-0.945669,0.132791,-0.971253,0.197571,-0.962842,-0.0791144,0.258222
