40
-34.566, 59.869, 40, 0, -180, -218.4
-34.566, 59.0707, 40, 0, -180, -218.4
-34.566, 58.2725, 40, 0, -180, -218.4
-34.566, 57.4742, 40, 0, -180, -218.4
-34.566, 56.676, 40, 0, -180, -218.4
-34.566, 55.8777, 40, 0, -180, -218.4
-34.566, 55.0795, 40, 0, -180, -218.4
-34.566, 54.2812, 40, 0, -180, -218.4
-34.566, 53.483, 40, 0, -180, -218.4
-34.566, 52.6847, 40, 0, -180, -218.4
-34.566, 51.8865, 40, 0, -180, -218.4
-34.566, 51.0882, 40, 0, -180, -218.4
-34.566, 50.29, 40, 0, -180, -218.4
-34.566, 49.4917, 40, 0, -180, -218.4
-34.566, 48.6935, 40, 0, -180, -218.4
-34.566, 47.8952, 40, 0, -180, -218.4
-34.566, 47.0969, 40, 0, -180, -218.4
-34.566, 46.2987, 40, 0, -180, -218.4
-34.566, 45.5004, 40, 0, -180, -218.4
-34.566, 44.7022, 40, 0, -180, -218.4
-34.566, 43.9039, 40, 0, -180, -218.4
-34.566, 43.1057, 40, 0, -180, -218.4
-34.566, 42.3074, 40, 0, -180, -218.4
-34.566, 41.5092, 40, 0, -180, -218.4
-34.566, 40.7109, 40, 0, -180, -218.4
-34.566, 39.9127, 40, 0, -180, -218.4
-34.566, 39.1144, 40, 0, -180, -218.4
-34.566, 38.3162, 40, 0, -180, -218.4
-34.566, 37.5179, 40, 0, -180, -218.4
-34.566, 36.7197, 40, 0, -180, -218.4
-34.566, 35.9214, 40, 0, -180, -218.4
-34.566, 35.1231, 40, 0, -180, -218.4
-34.566, 34.3249, 40, 0, -180, -218.4
-34.566, 33.5266, 40, 0, -180, -218.4
-34.566, 32.7284, 40, 0, -180, -218.4
-34.566, 31.9301, 40, 0, -180, -218.4
-34.566, 31.1319, 40, 0, -180, -218.4
-34.566, 30.3336, 40, 0, -180, -218.4
-34.566, 29.5354, 40, 0, -180, -218.4
-34.566, 28.7371, 40, 0, -180, -218.4
-34.566, 27.9389, 40, 0, -180, -218.4
-34.566, 27.1406, 40, 0, -180, -218.4
-34.566, 26.3424, 40, 0, -180, -218.4
-34.566, 25.5441, 40, 0, -180, -218.4
-34.566, 24.7459, 40, 0, -180, -218.4
-34.566, 23.9476, 40, 0, -180, -218.4
-34.566, 23.1493, 40, 0, -180, -218.4
-34.566, 22.3511, 40, 0, -180, -218.4
-34.566, 21.5528, 40, 0, -180, -218.4
